type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	vntype	haslength
PhysicalObject	58:26.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96a20c96-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96a20c96-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 320.0; TailLength: 84.0; HindFoot: 47.0; EarLength: 20.0; BodyMass: 313.8	96a20c96-1ed8-11e3-bfac-90b11c41863e	155449		KOEPPL J W		undetermined						SN							CAPTURED 27 MAY 1975											7/9/1975		190	190	1975	7	9	7/9/1975									North America				U S A		MONTANA	MADISON CO		"PONY, 6.5 MI S, 1 MI W OF; POTOSI CANYON"												45.56	-111.91	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								320	total length	1	313.8	1		UN		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	58:27.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96a21051-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96a21051-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen				96a21051-1ed8-11e3-bfac-90b11c41863e	155450		KOEPPL J W		male						SN																		7/6/1975		187	187	1975	7	6	7/6/1975									North America				U S A		MONTANA	MADISON CO		JACKSON; JACKSON COLONY											Georeferenced as Jackson BEAVERHEAD CO	45.36	-113.4	WGS84						decimal degrees				Sean P. Maher	5/15/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus														M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	58:29.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96a217b3-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96a217b3-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 370.0; TailLength: 97.0; HindFoot: 51.0; EarLength: 20.0; BodyMass: 479.7	96a217b3-1ed8-11e3-bfac-90b11c41863e	155452		KOEPPL J W		female						SN																		7/18/1975		199	199	1975	7	18	7/18/1975									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2.25 MI W OF; WILSON COLONY"												45.7	-111.83	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								370	total length	1	479.7	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	00:55.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96a55e4d-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96a55e4d-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 322.0; TailLength: 92.0; HindFoot: 49.0; BodyMass: 362.5	96a55e4d-1ed8-11e3-bfac-90b11c41863e	155639		KOEPPL J W		male						SB							CAPTURED 12 MAY 1972; OFFSPRING OF 155637											7/9/1972		191	191	1972	7	9	7/9/1972									North America				U S A		MONTANA	MADISON CO		"HARRISON, 1 MI N OF; CEMETARY CORNER"												45.71	-111.78	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								322	total length	1	362.5	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	00:55.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96a5628e-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96a5628e-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 292.0; TailLength: 81.0; HindFoot: 45.0; BodyMass: 276.5	96a5628e-1ed8-11e3-bfac-90b11c41863e	155640		KOEPPL J W		male						SB							BORN 12 MAY 1972; OFFSPRING OF 155637											6/30/1972		182	182	1972	6	30	6/30/1972									North America				U S A		MONTANA	MADISON CO		"HARRISON, 1 MI N OF; CEMETARY CORNER"												45.71	-111.78	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								292	total length	1	276.5	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	00:56.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96a566d0-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96a566d0-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 265.0; TailLength: 68.0; HindFoot: 43.0; BodyMass: 187.9	96a566d0-1ed8-11e3-bfac-90b11c41863e	155641		KOEPPL J W		male						SB							BORN 12 MAY 1972; OFFSPRING OF 155637											6/22/1972		174	174	1972	6	22	6/22/1972									North America				U S A		MONTANA	MADISON CO		"HARRISON, 1 MI N OF; CEMETARY CORNER"												45.71	-111.78	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								265	total length	1	187.9	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	00:57.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96a56b13-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96a56b13-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 250.0; TailLength: 70.0; HindFoot: 43.0; BodyMass: 168.1	96a56b13-1ed8-11e3-bfac-90b11c41863e	155642		KOEPPL J W		female						SB							BORN 12 MAY 1972; OFFSPRING OF 155637											6/14/1972		166	166	1972	6	14	6/14/1972									North America				U S A		MONTANA	MADISON CO		"HARRISON, 1 MI N OF; CEMETARY CORNER"												45.71	-111.78	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								250	total length	1	168.1	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	00:58.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96a56f56-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96a56f56-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 235.0; TailLength: 71.0; HindFoot: 45.0; EarLength: 17.0; BodyMass: 129.5	96a56f56-1ed8-11e3-bfac-90b11c41863e	155643		KOEPPL J W		male						SB							BS 2290; SKELETON NOT FOUND 1997 MAE											6/22/1973		173	173	1973	6	22	6/22/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								235	total length	1	129.5	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	16:34.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96dde999-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96dde999-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 314.0; TailLength: 92.0; HindFoot: 48.0; EarLength: 19.0; BodyMass: 226.9	96dde999-1ed8-11e3-bfac-90b11c41863e	158706		KOEPPL J W		female						SN																		7/10/1975		191	191	1975	7	10	7/10/1975									North America				U S A		MONTANA	MADISON CO		"HARRISON, W OF; JOHNSON AND WILSON COLONIES"											EXACT LOCALITY OF JOHNSON COLONY UNKNOWN	45.7	-111.78	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								314	total length	1	226.9	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	16:52.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 96ddf56f-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=96ddf56f-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 375.0; TailLength: 95.0; HindFoot: 53.0; EarLength: 27.0; BodyMass: 671.1	96ddf56f-1ed8-11e3-bfac-90b11c41863e	158708		KOEPPL J W		male						SB																		7/12/1975		193	193	1975	7	12	7/12/1975									North America				U S A		MONTANA	MADISON CO		"HARRISON, W OF; JOHNSON AND WILSON COLONIES"											EXACT LOCALITY OF JOHNSON COLONY UNKNOWN	45.7	-111.78	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								375	total length	1	671.1	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	16:24.0	CC0		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:264312?seid=1949896. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	http://arctos.database.museum/guid/MSB:Mamm:264312	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			"sex=male ; total length=351 mm; tail length=87 mm; hind foot with claw=50 mm; ear from notch=19 mm; weight=370 g; age class=adult ; reproductive data=Scrotal, T=16x9 mm"	http://arctos.database.museum/guid/MSB:Mamm:264312?seid=1949896	264312		Collector(s): Jack S. Whitman; Preparator(s): Bryan S. McLean	1	male	adult					"skin; skull; postcranial skeleton; heart, kidney, lung, spleen (frozen); liver (frozen)"						NK=216028; original identifier=2011-328; preparator number=940		http://arctos.database.museum/guid/MSB:Mamm:264312					<i>Urocitellus columbianus</i> (accepted ID) identified by Jack S. Whitman on 2011-05-11; method: field					5/11/2011		131	131	2011	5	11	11-May-11		#0 foothold						"North America, United States, Idaho, Clearwater County"	North America				United States		Idaho	Clearwater County		Kelly Creek Campground	"USA/ID, Clearwater County, Kelly Creek Campground"	823	823							Jack S. Whitman		46.7182	-115.2609	unknown			46.7182/-115.2609			decimal degrees				Jack S. Whitman	5/11/2011	not recorded	GPS	checked by collector																					A		Jack S. Whitman	5/11/2011		field				Urocitellus columbianus					"Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)"	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			351	total length	0	370	0	adult	male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	10/27/2015	8/12/2016	no migrator	0	1	0	0	specimen	1
PhysicalObject	49:25.0	CC0		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:274484?seid=2433104. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	http://arctos.database.museum/guid/MSB:Mamm:274484	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			"sex=female ; total length=331 mm; tail length=101 mm; hind foot with claw=46 mm; ear from notch=19 mm; weight=390 g; reproductive data=2R 1L swellings, 3mm ; ectoparasite examination=yes ; endoparasite examination=yes ; examined for parasites=yes"	http://arctos.database.museum/guid/MSB:Mamm:274484?seid=2433104	274484		"Collector(s): Joseph A. Cook et al. 2014, Nathaniel Brunt"	1	female						"skin; skull; postcranial skeleton; ectoparasite(s) (70% ethanol); liver (frozen); heart, kidney, lung, spleen (frozen)"						NK=260054; original identifier=Sorex 006	"Sore 006. Shot by NTB. liver, GI tract negative helminths. Louse, flea."	http://arctos.database.museum/guid/MSB:Mamm:274484					<i>Urocitellus columbianus</i> (accepted ID) identified by Joseph A. Cook et al. 2014 on 2014-06-26; method: field					6/26/2014		177	177	2014	6	26	26-Jun-14		shot						"North America, United States, Idaho, Custer County"	North America				United States		Idaho	Custer County		"16 km SW of Challis, Little Bayhorse Lake"	"16 km SW, Challis, LIttle Bayhorse Lake"	2540	2540							Joseph A. Cook et al. 2014		44.41272	-114.38679	World Geodetic System 1984			44.41272/-114.38679			decimal degrees				Joseph A. Cook et al. 2014	6/26/2014	not recorded	Garmin GPS unit	unverified																					A		Joseph A. Cook et al. 2014	6/26/2014		field				Urocitellus columbianus					"Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)"	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			331	total length	0	390	0		female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	10/27/2015	8/12/2016	no migrator	0	1	0	0	specimen	1
PhysicalObject	38:56.0	CC0		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:274495?seid=2433863. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	http://arctos.database.museum/guid/MSB:Mamm:274495	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			sex=female ; total length=340 mm; tail length=105 mm; hind foot with claw=48 mm; ear from notch=17 mm; weight=390 g; reproductive data=no scars ; ectoparasite examination=yes ; endoparasite examination=yes ; examined for parasites=yes	http://arctos.database.museum/guid/MSB:Mamm:274495?seid=2433863	274495		Collector(s): Joseph A. Cook et al. 2014	1	female						"skin; skull; postcranial skeleton; ectoparasite(s) (70% ethanol); liver (frozen); heart, kidney, lung, spleen (frozen)"						NK=260065; original identifier=Marm 018	"GI, liver negative helminths."	http://arctos.database.museum/guid/MSB:Mamm:274495					<i>Urocitellus columbianus</i> (accepted ID) identified by Joseph A. Cook et al. 2014 on 2014-06-27; method: field					6/27/2014		178	178	2014	6	27	27-Jun-14								"North America, United States, Idaho, Custer County"	North America				United States		Idaho	Custer County		"16 km SW of Challis, Little Bayhorse Lake"	"16 km SW, Challis, LIttle Bayhorse Lake"	2622	2622							Joseph A. Cook et al. 2014		44.41093	-114.40018	World Geodetic System 1984			44.41093/-114.40018			decimal degrees				Joseph A. Cook et al. 2014	6/27/2014	not recorded	Garmin GPS unit	unverified																					A		Joseph A. Cook et al. 2014	6/27/2014		field				Urocitellus columbianus					"Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)"	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			340	total length	0	390	0		female		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	10/27/2015	8/12/2016	no migrator	0	1	0	0	specimen	1
PhysicalObject	57:52.0	CC0		http://www.vertnet.org/resources/norms.html	Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MSB:Mamm:274497?seid=2433865. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	http://arctos.database.museum/guid/MSB:Mamm:274497	urn:lsid:biocol.org:col:34495			MSB	Mammal specimens		PreservedSpecimen			"sex=male ; total length=323 mm; tail length=102 mm; hind foot with claw=52 mm; ear from notch=25 mm; weight=465 g; reproductive data=t= 8x4, non-scrotal ; ectoparasite examination=yes ; endoparasite examination=yes ; examined for parasites=yes"	http://arctos.database.museum/guid/MSB:Mamm:274497?seid=2433865	274497		Collector(s): Joseph A. Cook et al. 2014	1	male						"liver (frozen); baculum (70% ethanol); heart, kidney, lung, spleen (frozen)"						NK=260067; original identifier=Marm 019		http://arctos.database.museum/guid/MSB:Mamm:274497					<i>Urocitellus columbianus</i> (accepted ID) identified by Joseph A. Cook et al. 2014 on 2014-06-27; method: field					6/27/2014		178	178	2014	6	27	27-Jun-14								"North America, United States, Idaho, Custer County"	North America				United States		Idaho	Custer County		"16 km SW of Challis, Little Bayhorse Lake"	"16 km SW, Challis, LIttle Bayhorse Lake"	2625	2625							Joseph A. Cook et al. 2014		44.41093	-114.40051	World Geodetic System 1984			44.41093/-114.40051			decimal degrees				Joseph A. Cook et al. 2014	6/27/2014	not recorded	Garmin GPS unit	unverified																					A		Joseph A. Cook et al. 2014	6/27/2014		field				Urocitellus columbianus					"Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;  (Ord, 1815)"	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus						ICZN			323	total length	0	465	0		male		Museum of Southwestern Biology. MSB Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_mamm (source published on 2015-10-27)	b15d4952-7d20-46f1-8a3e-556a512b04c5	939ed180-aa7b-11db-8edf-b8a03c50a862	cookjose@unm.edu	Joseph Cook	10/27/2015	8/12/2016	no migrator	0	1	0	0	specimen	1
